Time,ID,Event name,Description,Section
"14 February 2023, 11:03 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '1' of the attempt with id '2985897' belonging to the user with id '143961' for the quiz with course module id '2754190'.,
"14 February 2023, 11:02 PM", 143961 has,Quiz attempt viewed,The user with id '143961' has viewed page '1' of the attempt with id '2985897' belonging to the user with id '143961' for the quiz with course module id '2754190'.,
"14 February 2023, 11:02 PM",143961,Course module viewed,The user with id '143961' viewed the 'quiz' activity with course module id '2754190'.,
"14 February 2023, 10:57 PM",143961,Course viewed,The user with id '143961' viewed the section number '3' of the course with id '39000'.,3
"14 February 2023, 10:57 PM",143961,Course viewed,The user with id '143961' viewed the section number '2' of the course with id '39000'.,2
"14 February 2023, 10:57 PM",143961,Course viewed,The user with id '143961' viewed the section number '1' of the course with id '39000'.,1
"14 February 2023, 10:57 PM",143961,Course viewed,The user with id '143961' viewed the section number '2' of the course with id '39000'.,2
"14 February 2023, 10:56 PM",143961,,,
"14 February 2023, 10:56 PM",143961,Course module viewed,The user with id '143961' viewed the 'resource' activity with course module id '2754192'.,
"14 February 2023, 10:56 PM",143961,Course module viewed,The user with id '143961' viewed the 'resource' activity with course module id '2757435'.,
"14 February 2023, 10:56 PM",143961,Course viewed,The user with id '143961' viewed the section number '1' of the course with id '39000'.,1
"14 February 2023, 10:56 PM",143961,Course viewed,The user with id '143961' viewed the section number '2' of the course with id '39000'.,2
"14 February 2023, 10:47 PM",170814,Course viewed,The user with id '170814' viewed the course with id '39000'.,
"14 February 2023, 10:26 PM",143961,Course viewed,The user with id '143961' viewed the course with id '39000'.,
"14 February 2023, 10:10 PM",143961,Course viewed,The user with id '143961' viewed the course with id '39000'.,
"14 February 2023, 10:10 PM",143961,User list viewed,The user with id '143961' viewed the list of users in the course with id '39000'.,
"14 February 2023, 10:10 PM",143961,Course module viewed,The user with id '143961' viewed the 'chat' activity with course module id '2836563'.,
"14 February 2023, 10:09 PM",143961,Course viewed,The user with id '143961' viewed the course with id '39000'.,
"14 February 2023, 9:31 PM",169641,Course viewed,The user with id '169641' viewed the course with id '39000'.,
"14 February 2023, 1:43 PM",169344,Course viewed,The user with id '169344' viewed the course with id '39000'.,
"14 February 2023, 1:43 PM",169344,User list viewed,The user with id '169344' viewed the list of users in the course with id '39000'.,
"14 February 2023, 1:43 PM",169344,Course viewed,The user with id '169344' viewed the course with id '39000'.,
"14 February 2023, 1:05 PM",141103,User list viewed,The user with id '141103' viewed the list of users in the course with id '39000'.,
"14 February 2023, 1:04 PM",141103,Course viewed,The user with id '141103' viewed the section number '19' of the course with id '39000'.,19
"14 February 2023, 1:04 PM",141103,Course viewed,The user with id '141103' viewed the section number '32' of the course with id '39000'.,32
"14 February 2023, 1:04 PM",141103,Course viewed,The user with id '141103' viewed the section number '32' of the course with id '39000'.,32
"14 February 2023, 1:04 PM",141103,Course viewed,The user with id '141103' viewed the course with id '39000'.,
"14 February 2023, 1:04 PM",141103,Course viewed,The user with id '141103' viewed the section number '32' of the course with id '39000'.,32
"14 February 2023, 1:04 PM",141103,Course viewed,The user with id '141103' viewed the course with id '39000'.,
"14 February 2023, 1:04 PM",141103,Course module viewed,The user with id '141103' viewed the 'forum' activity with course module id '2832349'.,
"14 February 2023, 1:03 PM",141103,Course viewed,The user with id '141103' viewed the course with id '39000'.,
"14 February 2023, 12:39 PM",168221,Course viewed,The user with id '168221' viewed the course with id '39000'.,
"14 February 2023, 12:10 PM",55608,Course viewed,The user with id '55608' viewed the section number '19' of the course with id '39000'.,19
"14 February 2023, 12:10 PM",55608,Course viewed,The user with id '55608' viewed the section number '19' of the course with id '39000'.,19
"14 February 2023, 12:10 PM",55608,Course viewed,The user with id '55608' viewed the course with id '39000'.,
"14 February 2023, 12:09 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '12' of the attempt with id '2985542' belonging to the user with id '55608' for the quiz with course module id '2832341'.,
"14 February 2023, 12:09 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '13' of the attempt with id '2985542' belonging to the user with id '55608' for the quiz with course module id '2832341'.,
"14 February 2023, 12:09 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '15' of the attempt with id '2985542' belonging to the user with id '55608' for the quiz with course module id '2832341'.,
"14 February 2023, 12:09 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '9' of the attempt with id '2985542' belonging to the user with id '55608' for the quiz with course module id '2832341'.,
"14 February 2023, 12:09 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '3' of the attempt with id '2985542' belonging to the user with id '55608' for the quiz with course module id '2832341'.,
"14 February 2023, 12:09 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '1' of the attempt with id '2985542' belonging to the user with id '55608' for the quiz with course module id '2832341'.,
"14 February 2023, 12:09 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '1' of the attempt with id '2985542' belonging to the user with id '55608' for the quiz with course module id '2832341'.,
"14 February 2023, 12:09 PM",#VALUE!,Quiz attempt preview started,The user with id '55608' has had their attempt with id '2985542' previewed by the user with id '55608' for the quiz with course module id '2832341'.,
"14 February 2023, 12:09 PM",55608,Course module viewed,The user with id '55608' viewed the 'quiz' activity with course module id '2832341'.,
"14 February 2023, 12:09 PM",55608,Course viewed,The user with id '55608' viewed the section number '19' of the course with id '39000'.,19
"14 February 2023, 12:08 PM",55608,Course viewed,The user with id '55608' viewed the section number '9' of the course with id '39000'.,9
"14 February 2023, 12:08 PM",55608,Course viewed,The user with id '55608' viewed the section number '10' of the course with id '39000'.,10
"14 February 2023, 12:08 PM",55608,Course viewed,The user with id '55608' viewed the section number '10' of the course with id '39000'.,10
"14 February 2023, 12:08 PM",55608,Course viewed,The user with id '55608' viewed the course with id '39000'.,
"14 February 2023, 12:08 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '14' of the attempt with id '2985541' belonging to the user with id '55608' for the quiz with course module id '2832340'.,
"14 February 2023, 12:08 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '11' of the attempt with id '2985541' belonging to the user with id '55608' for the quiz with course module id '2832340'.,
"14 February 2023, 12:08 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '9' of the attempt with id '2985541' belonging to the user with id '55608' for the quiz with course module id '2832340'.,
"14 February 2023, 12:08 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '1' of the attempt with id '2985541' belonging to the user with id '55608' for the quiz with course module id '2832340'.,
"14 February 2023, 12:07 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '1' of the attempt with id '2985541' belonging to the user with id '55608' for the quiz with course module id '2832340'.,
"14 February 2023, 12:07 PM",#VALUE!,Quiz attempt preview started,The user with id '55608' has had their attempt with id '2985541' previewed by the user with id '55608' for the quiz with course module id '2832340'.,
"14 February 2023, 12:07 PM",55608,Course module viewed,The user with id '55608' viewed the 'quiz' activity with course module id '2832340'.,
"14 February 2023, 12:07 PM",55608,Course viewed,The user with id '55608' viewed the section number '10' of the course with id '39000'.,10
"14 February 2023, 12:06 PM",55608,Course viewed,The user with id '55608' viewed the section number '33' of the course with id '39000'.,33
"14 February 2023, 12:06 PM",55608,Course viewed,The user with id '55608' viewed the section number '34' of the course with id '39000'.,34
"14 February 2023, 12:06 PM",55608,Course viewed,The user with id '55608' viewed the section number '32' of the course with id '39000'.,32
"14 February 2023, 12:06 PM",55608,Course viewed,The user with id '55608' viewed the section number '32' of the course with id '39000'.,32
"14 February 2023, 12:06 PM",55608,Course viewed,The user with id '55608' viewed the course with id '39000'.,
"14 February 2023, 12:06 PM", 55608 has,Quiz attempt summary viewed,The user with id '55608' has viewed the summary for the attempt with id '2985537' belonging to the user with id '55608' for the quiz with course module id '2832342'.,
"14 February 2023, 12:06 PM", 55608 has,Quiz attempt viewed,The user with id '55608' has viewed page '24' of the attempt with id '2985537' belonging to the user with id '55608' for the quiz with course module id '2832342'.,
